Time,Roll_X(deg),Pitch_Y(deg),Yaw_Z(deg),Altitude(m)
15:06:35.412,-4.35,-0.61,-126.86,-0.66
15:06:35.424,-4.35,-0.61,-126.86,-0.66
15:06:35.520,-4.35,-0.61,-126.86,-0.66
15:06:35.528,-4.35,-0.61,-126.86,-0.66
15:06:35.640,-4.35,-0.61,-126.86,-0.66
15:06:35.651,-4.35,-0.61,-126.86,-0.66
15:06:35.753,-4.42,-0.57,-130.39,-0.66
15:06:35.765,-4.42,-0.57,-130.39,-0.74
15:06:35.870,-4.42,-0.57,-130.39,-0.74
15:06:35.883,-4.42,-0.57,-130.39,-0.74
15:06:35.988,-4.4,-0.59,-130.78,-0.74
15:06:36.003,-4.4,-0.59,-130.78,-0.74
15:06:36.106,-4.39,-0.6,-130.97,-0.74
15:06:36.117,-4.39,-0.6,-130.97,-0.75
15:06:36.220,-4.46,-0.6,-131.08,-0.75
15:06:36.232,-4.46,-0.6,-131.08,-0.74
15:06:36.307,-4.46,-0.6,-131.08,-0.74
15:06:36.343,-4.46,-0.6,-131.08,-0.74
15:06:36.422,-4.37,-0.59,-131.53,-0.74
15:06:36.464,-4.37,-0.59,-131.53,-0.74
15:06:36.536,-4.37,-0.59,-131.53,-0.74
15:06:36.539,-4.37,-0.59,-131.53,-0.74
15:06:36.651,-4.33,-0.58,-131.92,-0.74
15:06:36.654,-4.33,-0.58,-131.92,-0.74
15:06:36.766,-4.4,-0.57,-132.04,-0.74
15:06:36.769,-4.4,-0.57,-132.04,-0.74
15:06:36.880,-4.4,-0.57,-132.04,-0.74
15:06:36.883,-4.4,-0.57,-132.04,-0.74
15:06:36.995,-4.39,-0.61,-132.4,-0.74
15:06:36.998,-4.39,-0.61,-132.4,-0.74
15:06:37.110,-4.31,-0.58,-132.66,-0.74
15:06:37.113,-4.31,-0.58,-132.66,-0.74
15:06:37.225,-4.3,-0.64,-132.85,-0.74
15:06:37.228,-4.3,-0.64,-132.85,-0.74
15:06:37.339,-4.4,-0.57,-132.93,-0.74
15:06:37.342,-4.4,-0.57,-132.93,-0.74
15:06:37.454,-4.31,-0.65,-133.2,-0.74
15:06:37.468,-4.31,-0.65,-133.2,-0.74
15:06:37.569,-4.8,-0.58,-132.89,-0.74
15:06:37.572,-4.8,-0.58,-132.89,-0.74
15:06:37.683,-5.11,-0.19,-132.78,-0.74
15:06:37.723,-5.11,-0.19,-132.78,-0.74
15:06:37.798,-7.98,1.29,-130.6,-0.74
15:06:37.831,-7.98,1.29,-130.6,-0.74
15:06:37.913,-9.37,2.08,-131.27,-0.74
15:06:37.916,-9.37,2.08,-131.27,-0.73
15:06:38.028,-9.88,0.15,-133.71,-0.73
15:06:38.030,-9.88,0.15,-133.71,-0.73
15:06:38.142,-10.9,-2.28,-134.85,-0.73
15:06:38.145,-10.9,-2.28,-134.85,-0.73
15:06:38.257,-10.9,-2.28,-134.85,-0.73
15:06:38.260,-10.9,-2.28,-134.85,-0.73
15:06:38.372,-14.1,-3.73,-132.7,-0.73
15:06:38.375,-14.1,-3.73,-132.7,-0.73
15:06:38.487,-13.67,-2.18,-132.81,-0.73
15:06:38.490,-13.67,-2.18,-132.81,-0.73
15:06:38.601,-13.67,-2.18,-132.81,-0.73
15:06:38.604,-13.67,-2.18,-132.81,-0.73
15:06:38.716,-10.28,-1.22,-134.67,-0.73
15:06:38.718,-10.28,-1.22,-134.67,-0.73
15:06:38.831,-10.28,-1.22,-134.67,-0.73
15:06:38.833,-10.28,-1.22,-134.67,-0.73
15:06:38.945,-6.67,-2.07,-136.4,-0.73
15:06:38.948,-6.67,-2.07,-136.4,-0.72
15:06:39.060,-6.37,-1.77,-137.05,-0.72
15:06:39.064,-6.37,-1.77,-137.05,-0.72
15:06:39.175,-6.03,-0.88,-137.77,-0.72
15:06:39.178,-6.03,-0.88,-137.77,-0.72
15:06:39.289,-5.15,-0.65,-139.34,-0.72
15:06:39.292,-5.15,-0.65,-139.34,-0.72
15:06:39.404,-6.82,-0.56,-139.58,-0.72
15:06:39.407,-6.82,-0.56,-139.58,-0.71
15:06:39.519,-9.29,-0.9,-139.44,-0.71
15:06:39.522,-9.29,-0.9,-139.44,-0.71
15:06:39.634,-9.29,-0.9,-139.44,-0.71
15:06:39.636,-9.29,-0.9,-139.44,-0.71
15:06:39.748,-16.19,-1.49,-136.33,-0.71
15:06:39.751,-16.19,-1.49,-136.33,-0.71
15:06:39.865,-17.89,-2.72,-135.75,-0.71
15:06:39.869,-17.89,-2.72,-135.75,-0.71
15:06:39.981,-17.75,-2.5,-135.64,-0.71
15:06:39.985,-17.75,-2.5,-135.64,-0.71
15:06:40.093,-17.75,-2.5,-135.64,-0.71
15:06:40.096,-17.75,-2.5,-135.64,-0.71
15:06:40.211,-17.73,-2.08,-136.26,-0.71
15:06:40.216,-17.73,-2.08,-136.26,-0.71
15:06:40.325,-18.42,-1.79,-135.93,-0.71
15:06:40.330,-18.42,-1.79,-135.93,-0.7
15:06:40.439,-20.07,-1.88,-135.02,-0.7
15:06:40.447,-20.07,-1.88,-135.02,-0.7
15:06:40.559,-20.07,-1.88,-135.02,-0.7
15:06:40.566,-20.07,-1.88,-135.02,-0.7
15:06:40.670,-19.63,-2.51,-136.18,-0.7
15:06:40.678,-19.63,-2.51,-136.18,-0.7
15:06:40.787,-18.58,-2.68,-137.16,-0.7
15:06:40.796,-18.58,-2.68,-137.16,-0.7
15:06:40.908,-17.25,-3.32,-138.44,-0.7
15:06:40.916,-17.25,-3.32,-138.44,-0.69
15:06:41.019,-16.25,-4.04,-139.34,-0.69
15:06:41.027,-16.25,-4.04,-139.34,-0.69
15:06:41.131,-16.73,-4.37,-138.73,-0.69
15:06:41.138,-16.73,-4.37,-138.73,-0.69
15:06:41.254,-18.63,-3.71,-137.04,-0.69
15:06:41.262,-18.63,-3.71,-137.04,-0.68
15:06:41.372,-17.44,-3.1,-138.35,-0.68
15:06:41.380,-17.44,-3.1,-138.35,-0.68
15:06:41.487,-16.2,-2.89,-139.41,-0.68
15:06:41.500,-16.2,-2.89,-139.41,-0.67
15:06:41.596,-15.22,-4.12,-139.98,-0.67
15:06:41.614,-15.22,-4.12,-139.98,-0.67
15:06:41.698,-13.28,-5.68,-141.8,-0.67
15:06:41.724,-13.28,-5.68,-141.8,-0.67
15:06:41.814,-11.9,-6.41,-143.64,-0.67
15:06:41.841,-11.9,-6.41,-143.64,-0.66
15:06:41.933,-11.4,-6.64,-144.36,-0.66
15:06:41.938,-11.4,-6.64,-144.36,-0.66
15:06:42.048,-11.4,-6.64,-144.36,-0.66
15:06:42.071,-11.4,-6.64,-144.36,-0.66
15:06:42.164,-5.21,-5.56,-149.08,-0.66
15:06:42.192,-5.21,-5.56,-149.08,-0.66
15:06:42.282,-5.21,-5.56,-149.08,-0.66
15:06:42.288,-5.21,-5.56,-149.08,-0.66
15:06:42.395,-7.23,-2.4,-142.07,-0.66
15:06:42.404,-7.23,-2.4,-142.07,-0.65
15:06:42.512,-6.98,-1.78,-140.77,-0.65
15:06:42.522,-6.98,-1.78,-140.77,-0.64
15:06:42.624,-6.05,-1.62,-141.45,-0.64
15:06:42.635,-6.05,-1.62,-141.45,-0.64
15:06:42.739,-3.99,-2.69,-144.6,-0.64
15:06:42.747,-3.99,-2.69,-144.6,-0.64
15:06:42.855,-0.99,-4.35,-149.76,-0.64
15:06:42.866,-0.99,-4.35,-149.76,-0.63
15:06:42.975,-0.99,-4.35,-149.76,-0.63
15:06:42.983,-0.99,-4.35,-149.76,-0.63
15:06:43.087,5.07,-8.88,-159.95,-0.63
15:06:43.098,5.07,-8.88,-159.95,-0.62
15:06:43.206,5.07,-8.88,-159.95,-0.62
15:06:43.217,5.07,-8.88,-159.95,-0.62
15:06:43.325,5.07,-8.88,-159.95,-0.62
15:06:43.334,5.07,-8.88,-159.95,-0.62
15:06:43.444,16.51,-16.83,-176.49,-0.62
15:06:43.455,16.51,-16.83,-176.49,-0.6
15:06:43.559,30.66,-18.64,-192.29,-0.6
15:06:43.571,30.66,-18.64,-192.29,-0.6
15:06:43.669,43.04,-19.51,-205.48,-0.6
15:06:43.684,43.04,-19.51,-205.48,-0.6
15:06:43.783,52.68,-19.34,-215.27,-0.6
15:06:43.795,52.68,-19.34,-215.27,-0.59
15:06:43.897,58.17,-18.09,-221.19,-0.59
15:06:43.908,58.17,-18.09,-221.19,-0.58
15:06:44.006,59.18,-17.27,-223.13,-0.58
15:06:44.016,59.18,-17.27,-223.13,-0.57
15:06:44.125,57.28,-17.1,-222.3,-0.57
15:06:44.135,57.28,-17.1,-222.3,-0.57
15:06:44.244,57.28,-17.1,-222.3,-0.57
15:06:44.253,57.28,-17.1,-222.3,-0.57
15:06:44.357,41.97,-17.05,-208.19,-0.57
15:06:44.367,41.97,-17.05,-208.19,-0.56
15:06:44.473,26.54,-16.4,-192.49,-0.56
15:06:44.486,26.54,-16.4,-192.49,-0.55
15:06:44.589,26.54,-16.4,-192.49,-0.55
15:06:44.600,26.54,-16.4,-192.49,-0.55
15:06:44.702,26.54,-16.4,-192.49,-0.55
15:06:44.713,26.54,-16.4,-192.49,-0.55
15:06:44.820,26.54,-16.4,-192.49,-0.55
15:06:44.834,26.54,-16.4,-192.49,-0.55
15:06:44.930,26.54,-16.4,-192.49,-0.55
15:06:44.941,26.54,-16.4,-192.49,-0.55
15:06:45.046,26.54,-16.4,-192.49,-0.55
15:06:45.056,26.54,-16.4,-192.49,-0.55
15:06:45.159,26.54,-16.4,-192.49,-0.55
15:06:45.168,26.54,-16.4,-192.49,-0.55
15:06:45.275,26.54,-16.4,-192.49,-0.55
15:06:45.289,26.54,-16.4,-192.49,-0.55
15:06:45.391,26.54,-16.4,-192.49,-0.55
15:06:45.401,26.54,-16.4,-192.49,-0.55
15:06:45.508,26.54,-16.4,-192.49,-0.55
15:06:45.518,26.54,-16.4,-192.49,-0.55
15:06:45.625,26.54,-16.4,-192.49,-0.55
15:06:45.634,26.54,-16.4,-192.49,-0.55
15:06:45.741,26.54,-16.4,-192.49,-0.55
15:06:45.747,26.54,-16.4,-192.49,-0.55
15:06:45.861,26.54,-16.4,-192.49,-0.55
15:06:45.870,26.54,-16.4,-192.49,-0.55
15:06:45.976,26.54,-16.4,-192.49,-0.55
15:06:45.987,26.54,-16.4,-192.49,-0.55
15:06:46.056,26.54,-16.4,-192.49,-0.55
15:06:46.085,26.54,-16.4,-192.49,-0.55
15:06:46.171,26.54,-16.4,-192.49,-0.55
15:06:46.174,26.54,-16.4,-192.49,-0.55
15:06:46.286,26.54,-16.4,-192.49,-0.55
15:06:46.288,26.54,-16.4,-192.49,-0.55
15:06:46.400,26.54,-16.4,-192.49,-0.55
15:06:46.403,26.54,-16.4,-192.49,-0.55
15:06:46.515,26.54,-16.4,-192.49,-0.55
15:06:46.518,26.54,-16.4,-192.49,-0.55
15:06:46.630,26.54,-16.4,-192.49,-0.55
15:06:46.632,26.54,-16.4,-192.49,-0.55
15:06:46.744,26.54,-16.4,-192.49,-0.55
15:06:46.747,26.54,-16.4,-192.49,-0.55
15:06:46.859,-5.84,-2.37,-145.52,-0.55
15:06:46.862,-5.84,-2.37,-145.52,-0.48
15:06:46.974,-5.84,-2.37,-145.52,-0.48
15:06:46.977,-5.84,-2.37,-145.52,-0.48
15:06:47.089,27.81,-13.15,-179.61,-0.48
15:06:47.091,27.81,-13.15,-179.61,-0.48
15:06:47.203,27.81,-13.15,-179.61,-0.48
15:06:47.206,27.81,-13.15,-179.61,-0.48
15:06:47.319,101.68,-11.7,-256.05,-0.48
15:06:47.322,101.68,-11.7,-256.05,-0.47
15:06:47.435,110.14,-8.51,-266.91,-0.47
15:06:47.439,110.14,-8.51,-266.91,-0.47
15:06:47.548,110.68,-8.19,-269.15,-0.47
15:06:47.552,110.68,-8.19,-269.15,-0.47
15:06:47.664,110.68,-8.19,-269.15,-0.47
15:06:47.668,110.68,-8.19,-269.15,-0.47
15:06:47.781,111.49,-10.04,-269.36,-0.47
15:06:47.785,111.49,-10.04,-269.36,-0.46
15:06:47.899,111.49,-10.04,-269.36,-0.46
15:06:47.909,111.49,-10.04,-269.36,-0.46
15:06:48.009,110.68,-11.8,-270.29,-0.46
15:06:48.017,110.68,-11.8,-270.29,-0.46
15:06:48.127,108.62,-12.27,-269.06,-0.46
15:06:48.135,108.62,-12.27,-269.06,-0.46
15:06:48.241,106.87,-13.03,-267.7,-0.46
15:06:48.247,106.87,-13.03,-267.7,-0.46
15:06:48.358,102.25,-14.18,-263.09,-0.46
15:06:48.369,102.25,-14.18,-263.09,-0.45
15:06:48.472,102.25,-14.18,-263.09,-0.45
15:06:48.480,102.25,-14.18,-263.09,-0.45
15:06:48.591,102.25,-14.18,-263.09,-0.45
15:06:48.602,102.25,-14.18,-263.09,-0.45
15:06:48.704,74.16,-16.19,-234.54,-0.45
15:06:48.714,74.16,-16.19,-234.54,-0.45
15:06:48.826,54.48,-16.02,-213.65,-0.45
15:06:48.836,54.48,-16.02,-213.65,-0.45
15:06:48.946,35.86,-14.9,-193.7,-0.45
15:06:48.955,35.86,-14.9,-193.7,-0.45
15:06:49.052,22.89,-13.38,-180.27,-0.45
15:06:49.059,22.89,-13.38,-180.27,-0.44
15:06:49.170,12.59,-11.86,-170.64,-0.44
15:06:49.179,12.59,-11.86,-170.64,-0.44
15:06:49.290,-0.04,-9.14,-158.6,-0.44
15:06:49.301,-0.04,-9.14,-158.6,-0.44
15:06:49.403,-11.32,-2.83,-146.25,-0.44
15:06:49.414,-11.32,-2.83,-146.25,-0.44
15:06:49.501,-15.84,5.19,-139.73,-0.44
15:06:49.524,-15.84,5.19,-139.73,-0.44
15:06:49.619,-18.83,11.87,-136.31,-0.44
15:06:49.627,-18.83,11.87,-136.31,-0.44
15:06:49.731,-19.96,15.96,-135.11,-0.44
15:06:49.756,-19.96,15.96,-135.11,-0.44
15:06:49.849,-19.96,15.96,-135.11,-0.44
15:06:49.855,-19.96,15.96,-135.11,-0.44
15:06:49.962,-19.11,17.82,-135.65,-0.44
15:06:49.968,-19.11,17.82,-135.65,-0.44
15:06:50.093,-17.91,12.97,-138.56,-0.44
15:06:50.102,-17.91,12.97,-138.56,-0.44
15:06:50.193,-16.69,5.51,-142.29,-0.44
15:06:50.202,-16.69,5.51,-142.29,-0.44
15:06:50.307,-8.66,-3.28,-152.38,-0.44
15:06:50.317,-8.66,-3.28,-152.38,-0.44
15:06:50.418,5.3,-9.64,-168.73,-0.44
15:06:50.427,5.3,-9.64,-168.73,-0.44
15:06:50.530,5.3,-9.64,-168.73,-0.44
15:06:50.554,5.3,-9.64,-168.73,-0.44
15:06:50.650,41.32,-13.92,-207.75,-0.44
15:06:50.674,41.32,-13.92,-207.75,-0.44
15:06:50.768,34.32,-13.69,-200.77,-0.44
15:06:50.779,34.32,-13.69,-200.77,-0.44
15:06:50.883,11.37,-10.84,-176.6,-0.44
15:06:50.889,11.37,-10.84,-176.6,-0.44
15:06:50.996,-5.72,-4.91,-158.13,-0.44
15:06:51.012,-5.72,-4.91,-158.13,-0.44
15:06:51.113,-5.72,-4.91,-158.13,-0.44
15:06:51.124,-5.72,-4.91,-158.13,-0.44
15:06:51.225,-16.05,7.41,-145.54,-0.44
15:06:51.236,-16.05,7.41,-145.54,-0.45
15:06:51.339,-17.98,11.13,-142.47,-0.45
15:06:51.348,-17.98,11.13,-142.47,-0.45
15:06:51.452,-17.98,11.13,-142.47,-0.45
15:06:51.477,-17.98,11.13,-142.47,-0.45
15:06:51.570,-19.79,14.2,-139.93,-0.45
15:06:51.576,-19.79,14.2,-139.93,-0.45
15:06:51.683,-19.79,14.2,-139.93,-0.45
15:06:51.704,-19.79,14.2,-139.93,-0.45
15:06:51.797,-17.34,8.47,-143.9,-0.45
15:06:51.803,-17.34,8.47,-143.9,-0.46
15:06:51.913,-12.77,1.0,-150.47,-0.46
15:06:51.922,-12.77,1.0,-150.47,-0.46
15:06:52.028,-12.77,1.0,-150.47,-0.46
15:06:52.038,-12.77,1.0,-150.47,-0.46
15:06:52.142,10.73,-10.32,-180.27,-0.46
15:06:52.153,10.73,-10.32,-180.27,-0.46
15:06:52.260,33.03,-13.4,-205.67,-0.46
15:06:52.272,33.03,-13.4,-205.67,-0.46
15:06:52.376,52.4,-14.21,-227.58,-0.46
15:06:52.387,52.4,-14.21,-227.58,-0.47
15:06:52.488,59.25,-14.24,-235.27,-0.47
15:06:52.499,59.25,-14.24,-235.27,-0.47
15:06:52.612,47.07,-14.32,-221.72,-0.47
15:06:52.623,47.07,-14.32,-221.72,-0.47
15:06:52.729,22.38,-12.96,-194.41,-0.47
15:06:52.741,22.38,-12.96,-194.41,-0.47
15:06:52.843,22.38,-12.96,-194.41,-0.47
15:06:52.855,22.38,-12.96,-194.41,-0.47
15:06:52.960,-7.11,-3.5,-159.92,-0.47
15:06:52.970,-7.11,-3.5,-159.92,-0.48
15:06:53.075,-11.75,2.1,-153.29,-0.48
15:06:53.087,-11.75,2.1,-153.29,-0.48
15:06:53.192,-15.44,7.51,-147.9,-0.48
15:06:53.204,-15.44,7.51,-147.9,-0.48
15:06:53.304,-16.41,9.72,-146.39,-0.48
15:06:53.316,-16.41,9.72,-146.39,-0.48
15:06:53.421,-18.22,9.71,-145.83,-0.48
15:06:53.435,-18.22,9.71,-145.83,-0.48
15:06:53.536,-17.29,7.51,-148.29,-0.48
15:06:53.548,-17.29,7.51,-148.29,-0.48
15:06:53.627,-15.24,3.75,-151.71,-0.48
15:06:53.666,-15.24,3.75,-151.71,-0.48
15:06:53.741,-10.38,-1.97,-157.97,-0.48
15:06:53.772,-10.38,-1.97,-157.97,-0.48
15:06:53.885,-3.96,-7.08,-166.85,-0.48
15:06:53.899,-3.96,-7.08,-166.85,-0.48
15:06:54.004,6.2,-10.77,-179.41,-0.48
15:06:54.016,6.2,-10.77,-179.41,-0.48
15:06:54.110,20.12,-12.39,-194.47,-0.48
15:06:54.123,20.12,-12.39,-194.47,-0.47
15:06:54.224,29.47,-13.11,-204.09,-0.47
15:06:54.236,29.47,-13.11,-204.09,-0.47
15:06:54.339,28.39,-13.22,-202.53,-0.47
15:06:54.351,28.39,-13.22,-202.53,-0.47
15:06:54.452,28.39,-13.22,-202.53,-0.47
15:06:54.462,28.39,-13.22,-202.53,-0.47
15:06:54.571,6.41,-11.57,-179.12,-0.47
15:06:54.585,6.41,-11.57,-179.12,-0.47
15:06:54.690,6.41,-11.57,-179.12,-0.47
15:06:54.703,6.41,-11.57,-179.12,-0.47
15:06:54.774,-9.17,-8.04,-162.36,-0.47
15:06:54.810,-9.17,-8.04,-162.36,-0.47
15:06:54.888,-9.17,-8.04,-162.36,-0.47
15:06:54.918,-9.17,-8.04,-162.36,-0.47
15:06:55.003,-14.14,-1.61,-154.45,-0.47
15:06:55.006,-14.14,-1.61,-154.45,-0.48
15:06:55.151,-14.79,1.05,-152.22,-0.48
15:06:55.161,-14.79,1.05,-152.22,-0.48
15:06:55.233,-16.01,3.68,-149.73,-0.48
15:06:55.236,-16.01,3.68,-149.73,-0.48
15:06:55.347,-16.01,3.68,-149.73,-0.48
15:06:55.350,-16.01,3.68,-149.73,-0.48
15:06:55.462,-19.59,10.01,-145.56,-0.48
15:06:55.465,-19.59,10.01,-145.56,-0.48
15:06:55.577,-19.59,10.01,-145.56,-0.48
15:06:55.580,-19.59,10.01,-145.56,-0.48
15:06:55.691,-19.59,10.01,-145.56,-0.48
15:06:55.694,-19.59,10.01,-145.56,-0.48
15:06:55.806,-17.95,10.0,-147.51,-0.48
15:06:55.809,-17.95,10.0,-147.51,-0.48
15:06:55.921,-17.95,10.0,-147.51,-0.48
15:06:55.924,-17.95,10.0,-147.51,-0.48
15:06:56.036,-17.95,10.0,-147.51,-0.48
15:06:56.038,-17.95,10.0,-147.51,-0.48
15:06:56.150,-17.95,10.0,-147.51,-0.48
15:06:56.153,-17.95,10.0,-147.51,-0.48
15:06:56.265,-17.95,10.0,-147.51,-0.48
15:06:56.269,-17.95,10.0,-147.51,-0.48
15:06:56.380,-17.95,10.0,-147.51,-0.48
15:06:56.383,-17.95,10.0,-147.51,-0.48
15:06:56.494,-17.95,10.0,-147.51,-0.48
15:06:56.497,-17.95,10.0,-147.51,-0.48
15:06:56.609,-17.95,10.0,-147.51,-0.48
15:06:56.612,-17.95,10.0,-147.51,-0.48
15:06:56.724,-17.95,10.0,-147.51,-0.48
15:06:56.727,-17.95,10.0,-147.51,-0.48
15:06:56.838,-17.95,10.0,-147.51,-0.48
15:06:56.841,-17.95,10.0,-147.51,-0.48
15:06:56.953,-17.95,10.0,-147.51,-0.48
15:06:56.956,-17.95,10.0,-147.51,-0.48
15:06:57.068,-17.95,10.0,-147.51,-0.48
15:06:57.071,-17.95,10.0,-147.51,-0.48
15:06:57.182,-17.95,10.0,-147.51,-0.48
15:06:57.185,-17.95,10.0,-147.51,-0.48
15:06:57.297,-17.95,10.0,-147.51,-0.48
15:06:57.300,-17.95,10.0,-147.51,-0.48
15:06:57.420,-17.95,10.0,-147.51,-0.48
15:06:57.429,-17.95,10.0,-147.51,-0.48
15:06:57.529,-17.95,10.0,-147.51,-0.48
15:06:57.534,-17.95,10.0,-147.51,-0.48
15:06:57.643,-17.95,10.0,-147.51,-0.48
15:06:57.651,-17.95,10.0,-147.51,-0.48
15:06:57.758,-17.95,10.0,-147.51,-0.48
15:06:57.768,-17.95,10.0,-147.51,-0.48
15:06:57.876,-17.95,10.0,-147.51,-0.48
15:06:57.885,-17.95,10.0,-147.51,-0.48
15:06:57.991,-17.95,10.0,-147.51,-0.48
15:06:57.999,-17.95,10.0,-147.51,-0.48
15:06:58.105,8.74,-11.08,-183.15,-0.48
15:06:58.113,8.74,-11.08,-183.15,-0.57
15:06:58.223,8.74,-11.08,-183.15,-0.57
15:06:58.231,8.74,-11.08,-183.15,-0.57
15:06:58.335,55.94,-14.63,-232.64,-0.57
15:06:58.342,55.94,-14.63,-232.64,-0.58
15:06:58.453,55.94,-14.63,-232.64,-0.58
15:06:58.463,55.94,-14.63,-232.64,-0.58
15:06:58.565,90.31,-10.65,-269.24,-0.58
15:06:58.573,90.31,-10.65,-269.24,-0.59
15:06:58.690,90.31,-10.65,-269.24,-0.59
15:06:58.701,90.31,-10.65,-269.24,-0.59
15:06:58.805,93.54,-8.45,-273.71,-0.59
15:06:58.815,93.54,-8.45,-273.71,-0.61
15:06:58.922,93.54,-8.45,-273.71,-0.61
15:06:58.931,93.54,-8.45,-273.71,-0.61
15:06:59.033,76.59,-11.37,-255.28,-0.61
15:06:59.043,76.59,-11.37,-255.28,-0.62
15:06:59.151,54.58,-13.3,-231.65,-0.62
15:06:59.161,54.58,-13.3,-231.65,-0.62
15:06:59.264,54.58,-13.3,-231.65,-0.62
15:06:59.269,54.58,-13.3,-231.65,-0.62
15:06:59.364,1.19,-10.14,-174.28,-0.62
15:06:59.392,1.19,-10.14,-174.28,-0.63
15:06:59.477,-8.77,-5.27,-162.16,-0.63
15:06:59.504,-8.77,-5.27,-162.16,-0.64
15:06:59.594,-12.27,-0.75,-156.72,-0.64
15:06:59.604,-12.27,-0.75,-156.72,-0.64
15:06:59.713,-15.08,3.31,-152.31,-0.64
15:06:59.723,-15.08,3.31,-152.31,-0.65
15:06:59.823,-17.5,6.94,-148.51,-0.65
15:06:59.833,-17.5,6.94,-148.51,-0.65
15:06:59.945,-18.53,9.03,-146.7,-0.65
15:06:59.957,-18.53,9.03,-146.7,-0.66
15:07:00.058,-18.53,9.03,-146.7,-0.66
15:07:00.064,-18.53,9.03,-146.7,-0.66
15:07:00.176,-19.58,9.73,-146.08,-0.66
15:07:00.187,-19.58,9.73,-146.08,-0.67
15:07:00.289,-18.4,8.61,-147.83,-0.67
15:07:00.300,-18.4,8.61,-147.83,-0.68
15:07:00.413,-18.4,8.61,-147.83,-0.68
15:07:00.423,-18.4,8.61,-147.83,-0.68
15:07:00.524,-15.99,6.44,-151.04,-0.68
15:07:00.537,-15.99,6.44,-151.04,-0.69
15:07:00.640,-15.55,7.61,-150.54,-0.69
15:07:00.648,-15.55,7.61,-150.54,-0.69
15:07:00.756,-14.56,9.09,-150.1,-0.69
15:07:00.768,-14.56,9.09,-150.1,-0.7
15:07:00.874,-13.15,8.55,-151.04,-0.7
15:07:00.885,-13.15,8.55,-151.04,-0.7
15:07:00.977,-9.81,3.32,-155.73,-0.7
15:07:01.000,-9.81,3.32,-155.73,-0.71
15:07:01.105,-0.45,-3.22,-167.59,-0.71
15:07:01.117,-0.45,-3.22,-167.59,-0.72
15:07:01.225,14.74,-7.84,-185.48,-0.72
15:07:01.237,14.74,-7.84,-185.48,-0.72
15:07:01.339,14.74,-7.84,-185.48,-0.72
15:07:01.351,14.74,-7.84,-185.48,-0.72
15:07:01.456,54.34,-10.54,-229.14,-0.72
15:07:01.468,54.34,-10.54,-229.14,-0.73
15:07:01.541,54.34,-10.54,-229.14,-0.73
15:07:01.571,54.34,-10.54,-229.14,-0.73
15:07:01.656,54.34,-10.54,-229.14,-0.73
15:07:01.659,54.34,-10.54,-229.14,-0.73
15:07:01.770,54.34,-10.54,-229.14,-0.73
15:07:01.773,54.34,-10.54,-229.14,-0.73
15:07:01.885,95.27,-6.52,-271.13,-0.73
15:07:01.888,95.27,-6.52,-271.13,-0.76
15:07:02.000,88.77,-8.07,-264.23,-0.76
15:07:02.002,88.77,-8.07,-264.23,-0.76
15:07:02.115,77.04,-9.65,-252.96,-0.76
15:07:02.117,77.04,-9.65,-252.96,-0.77
15:07:02.229,57.3,-10.78,-233.51,-0.77
15:07:02.232,57.3,-10.78,-233.51,-0.78
15:07:02.344,34.69,-9.5,-210.16,-0.78
15:07:02.347,34.69,-9.5,-210.16,-0.78
15:07:02.459,34.69,-9.5,-210.16,-0.78
15:07:02.461,34.69,-9.5,-210.16,-0.78
15:07:02.573,1.72,-0.85,-174.25,-0.78
15:07:02.576,1.72,-0.85,-174.25,-0.8
15:07:02.688,-3.54,3.28,-166.98,-0.8
15:07:02.691,-3.54,3.28,-166.98,-0.81
15:07:02.803,-5.26,5.27,-163.87,-0.81
15:07:02.806,-5.26,5.27,-163.87,-0.81
15:07:02.917,-7.02,6.85,-162.07,-0.81
15:07:02.920,-7.02,6.85,-162.07,-0.82
15:07:03.032,-8.01,8.74,-161.45,-0.82
15:07:03.035,-8.01,8.74,-161.45,-0.83
15:07:03.147,-7.89,9.81,-162.26,-0.83
15:07:03.150,-7.89,9.81,-162.26,-0.84
15:07:03.262,-7.91,9.23,-163.49,-0.84
15:07:03.264,-7.91,9.23,-163.49,-0.85
15:07:03.376,-7.91,9.23,-163.49,-0.85
15:07:03.379,-7.91,9.23,-163.49,-0.85
15:07:03.491,-10.07,8.65,-161.83,-0.85
15:07:03.494,-10.07,8.65,-161.83,-0.86
15:07:03.606,-11.28,9.07,-160.28,-0.86
15:07:03.608,-11.28,9.07,-160.28,-0.87
15:07:03.721,-11.28,9.07,-160.28,-0.87
15:07:03.724,-11.28,9.07,-160.28,-0.87
15:07:03.835,-11.47,8.1,-160.75,-0.87
15:07:03.838,-11.47,8.1,-160.75,-0.88
15:07:03.950,-10.68,7.19,-162.17,-0.88
15:07:03.952,-10.68,7.19,-162.17,-0.89
15:07:04.065,-7.41,4.44,-166.15,-0.89
15:07:04.067,-7.41,4.44,-166.15,-0.9
15:07:04.179,-1.59,0.06,-173.24,-0.9
15:07:04.182,-1.59,0.06,-173.24,-0.9
15:07:04.294,4.09,-2.38,-180.58,-0.9
15:07:04.296,4.09,-2.38,-180.58,-0.91
15:07:04.409,4.66,-2.31,-182.5,-0.91
15:07:04.412,4.66,-2.31,-182.5,-0.92
15:07:04.523,4.66,-2.31,-182.5,-0.92
15:07:04.526,4.66,-2.31,-182.5,-0.92
15:07:04.638,0.2,-1.68,-179.05,-0.92
