Time,Roll_X(deg),Pitch_Y(deg),Yaw_Z(deg),Altitude(m)
14:57:40.627,11.56,-5.31,-46.59,-0.3
14:57:40.726,11.56,-5.31,-46.59,-0.3
14:57:40.736,11.56,-5.31,-46.59,-0.3
14:57:40.847,11.56,-5.31,-46.59,-0.3
14:57:40.856,11.56,-5.31,-46.59,-0.3
14:57:40.958,11.56,-5.31,-46.59,-0.3
14:57:40.971,11.56,-5.31,-46.59,-0.3
14:57:41.046,11.56,-5.31,-46.59,-0.3
14:57:41.075,11.56,-5.31,-46.59,-0.3
14:57:41.161,11.56,-5.31,-46.59,-0.3
14:57:41.164,11.56,-5.31,-46.59,-0.3
14:57:41.276,11.56,-5.31,-46.59,-0.3
14:57:41.279,11.56,-5.31,-46.59,-0.3
14:57:41.390,11.56,-5.31,-46.59,-0.3
14:57:41.393,11.56,-5.31,-46.59,-0.3
14:57:41.505,11.56,-5.31,-46.59,-0.3
14:57:41.509,11.56,-5.31,-46.59,-0.3
14:57:41.620,11.56,-5.31,-46.59,-0.3
14:57:41.623,11.56,-5.31,-46.59,-0.3
14:57:41.734,11.56,-5.31,-46.59,-0.3
14:57:41.737,11.56,-5.31,-46.59,-0.3
14:57:41.849,38.09,6.38,-51.04,-0.3
14:57:41.852,38.09,6.38,-51.04,-0.27
14:57:41.964,38.09,6.38,-51.04,-0.27
14:57:41.966,38.09,6.38,-51.04,-0.27
14:57:42.078,38.09,6.38,-51.04,-0.27
14:57:42.081,38.09,6.38,-51.04,-0.27
14:57:42.193,38.09,6.38,-51.04,-0.27
14:57:42.196,38.09,6.38,-51.04,-0.27
14:57:42.308,38.09,6.38,-51.04,-0.27
14:57:42.311,38.09,6.38,-51.04,-0.27
14:57:42.423,38.09,6.38,-51.04,-0.27
14:57:42.425,38.09,6.38,-51.04,-0.27
14:57:42.537,38.09,6.38,-51.04,-0.27
14:57:42.540,38.09,6.38,-51.04,-0.27
14:57:42.652,28.35,5.96,-52.61,-0.27
14:57:42.655,28.35,5.96,-52.61,-0.25
14:57:42.766,28.35,5.96,-52.61,-0.25
14:57:42.769,28.35,5.96,-52.61,-0.25
14:57:42.881,28.35,5.96,-52.61,-0.25
14:57:42.884,28.35,5.96,-52.61,-0.25
14:57:42.996,8.78,2.26,-48.82,-0.25
14:57:42.999,8.78,2.26,-48.82,-0.24
14:57:43.111,8.78,2.26,-48.82,-0.24
14:57:43.114,8.78,2.26,-48.82,-0.24
14:57:43.225,8.78,2.26,-48.82,-0.24
14:57:43.228,8.78,2.26,-48.82,-0.24
14:57:43.340,8.78,2.26,-48.82,-0.24
14:57:43.343,8.78,2.26,-48.82,-0.24
14:57:43.455,8.09,1.82,-50.19,-0.24
14:57:43.458,8.09,1.82,-50.19,-0.23
14:57:43.570,8.09,1.82,-50.19,-0.23
14:57:43.572,8.09,1.82,-50.19,-0.23
14:57:43.686,8.09,1.82,-50.19,-0.23
14:57:43.689,8.09,1.82,-50.19,-0.23
14:57:43.801,8.09,1.82,-50.19,-0.23
14:57:43.806,8.09,1.82,-50.19,-0.23
14:57:43.914,8.09,1.82,-50.19,-0.23
14:57:43.916,8.09,1.82,-50.19,-0.23
14:57:44.029,8.09,1.82,-50.19,-0.23
14:57:44.033,8.09,1.82,-50.19,-0.23
14:57:44.143,8.09,1.82,-50.19,-0.23
14:57:44.146,8.09,1.82,-50.19,-0.23
14:57:44.258,8.09,1.82,-50.19,-0.23
14:57:44.263,8.09,1.82,-50.19,-0.23
14:57:44.372,8.09,1.82,-50.19,-0.23
14:57:44.375,8.09,1.82,-50.19,-0.23
14:57:44.487,8.09,1.82,-50.19,-0.23
14:57:44.490,8.09,1.82,-50.19,-0.23
14:57:44.603,8.09,1.82,-50.19,-0.23
14:57:44.606,8.09,1.82,-50.19,-0.23
14:57:44.716,8.09,1.82,-50.19,-0.23
14:57:44.719,8.09,1.82,-50.19,-0.23
14:57:44.831,8.09,1.82,-50.19,-0.23
14:57:44.834,8.09,1.82,-50.19,-0.23
14:57:44.946,8.09,1.82,-50.19,-0.23
14:57:44.948,8.09,1.82,-50.19,-0.23
14:57:45.060,8.09,1.82,-50.19,-0.23
14:57:45.063,8.09,1.82,-50.19,-0.23
14:57:45.175,8.09,1.82,-50.19,-0.23
14:57:45.178,8.09,1.82,-50.19,-0.23
14:57:45.290,8.09,1.82,-50.19,-0.23
14:57:45.293,8.09,1.82,-50.19,-0.23
14:57:45.404,8.09,1.82,-50.19,-0.23
14:57:45.407,8.09,1.82,-50.19,-0.23
14:57:45.519,8.09,1.82,-50.19,-0.23
14:57:45.522,8.09,1.82,-50.19,-0.23
14:57:45.634,30.73,5.95,-55.61,-0.23
14:57:45.636,30.73,5.95,-55.61,-0.21
14:57:45.749,30.73,5.95,-55.61,-0.21
14:57:45.751,30.73,5.95,-55.61,-0.21
14:57:45.863,18.69,4.31,-58.09,-0.21
14:57:45.866,18.69,4.31,-58.09,-0.22
14:57:45.978,18.69,4.31,-58.09,-0.22
14:57:45.980,18.69,4.31,-58.09,-0.22
14:57:46.092,18.69,4.31,-58.09,-0.22
14:57:46.095,18.69,4.31,-58.09,-0.22
14:57:46.207,18.69,4.31,-58.09,-0.22
14:57:46.210,18.69,4.31,-58.09,-0.22
14:57:46.322,18.69,4.31,-58.09,-0.22
14:57:46.324,18.69,4.31,-58.09,-0.22
14:57:46.437,-0.63,1.15,-54.07,-0.22
14:57:46.439,-0.63,1.15,-54.07,-0.25
14:57:46.551,-0.63,1.15,-54.07,-0.25
14:57:46.554,-0.63,1.15,-54.07,-0.25
14:57:46.666,-0.63,1.15,-54.07,-0.25
14:57:46.669,-0.63,1.15,-54.07,-0.25
14:57:46.781,-0.63,1.15,-54.07,-0.25
14:57:46.783,-0.63,1.15,-54.07,-0.25
14:57:46.895,-0.63,1.15,-54.07,-0.25
14:57:46.898,-0.63,1.15,-54.07,-0.25
14:57:47.010,-0.63,1.15,-54.07,-0.25
14:57:47.013,-0.63,1.15,-54.07,-0.25
14:57:47.125,-0.63,1.15,-54.07,-0.25
14:57:47.127,-0.63,1.15,-54.07,-0.25
14:57:47.240,-0.63,1.15,-54.07,-0.25
14:57:47.244,-0.63,1.15,-54.07,-0.25
14:57:47.358,-0.63,1.15,-54.07,-0.25
14:57:47.364,-0.63,1.15,-54.07,-0.25
14:57:47.472,-50.96,-3.94,-37.76,-0.25
14:57:47.479,-50.96,-3.94,-37.76,-0.31
14:57:47.589,-50.96,-3.94,-37.76,-0.31
14:57:47.597,-50.96,-3.94,-37.76,-0.31
14:57:47.704,-50.96,-3.94,-37.76,-0.31
14:57:47.711,-50.96,-3.94,-37.76,-0.31
14:57:47.824,-50.96,-3.94,-37.76,-0.31
14:57:47.833,-50.96,-3.94,-37.76,-0.31
14:57:47.946,-52.83,-6.54,-40.36,-0.31
14:57:47.954,-52.83,-6.54,-40.36,-0.34
14:57:48.060,-52.83,-6.54,-40.36,-0.34
14:57:48.069,-52.83,-6.54,-40.36,-0.34
14:57:48.171,-52.83,-6.54,-40.36,-0.34
14:57:48.179,-52.83,-6.54,-40.36,-0.34
14:57:48.288,-52.83,-6.54,-40.36,-0.34
14:57:48.297,-52.83,-6.54,-40.36,-0.34
14:57:48.401,-62.86,-6.54,-34.77,-0.34
14:57:48.412,-62.86,-6.54,-34.77,-0.37
14:57:48.517,-62.86,-6.54,-34.77,-0.37
14:57:48.526,-62.86,-6.54,-34.77,-0.37
14:57:48.617,-62.86,-6.54,-34.77,-0.37
14:57:48.642,-62.86,-6.54,-34.77,-0.37
14:57:48.733,-62.86,-6.54,-34.77,-0.37
14:57:48.757,-62.86,-6.54,-34.77,-0.37
14:57:48.853,-62.86,-6.54,-34.77,-0.37
14:57:48.859,-62.86,-6.54,-34.77,-0.37
14:57:48.972,-62.86,-6.54,-34.77,-0.37
14:57:48.977,-62.86,-6.54,-34.77,-0.37
14:57:49.082,-68.4,-7.64,-34.1,-0.37
14:57:49.088,-68.4,-7.64,-34.1,-0.4
14:57:49.198,-66.7,-7.44,-35.47,-0.4
14:57:49.220,-66.7,-7.44,-35.47,-0.41
14:57:49.310,-66.7,-7.44,-35.47,-0.41
14:57:49.321,-66.7,-7.44,-35.47,-0.41
14:57:49.432,-66.7,-7.44,-35.47,-0.41
14:57:49.442,-66.7,-7.44,-35.47,-0.41
14:57:49.545,-66.7,-7.44,-35.47,-0.41
14:57:49.553,-66.7,-7.44,-35.47,-0.41
14:57:49.656,-59.69,-7.57,-36.37,-0.41
14:57:49.665,-59.69,-7.57,-36.37,-0.43
14:57:49.769,-59.69,-7.57,-36.37,-0.43
14:57:49.775,-59.69,-7.57,-36.37,-0.43
14:57:49.882,-59.69,-7.57,-36.37,-0.43
14:57:49.887,-59.69,-7.57,-36.37,-0.43
14:57:49.999,-59.69,-7.57,-36.37,-0.43
14:57:50.009,-59.69,-7.57,-36.37,-0.43
14:57:50.119,-59.69,-7.57,-36.37,-0.43
14:57:50.129,-59.69,-7.57,-36.37,-0.43
14:57:50.228,-28.15,-8.91,-44.63,-0.43
14:57:50.233,-28.15,-8.91,-44.63,-0.47
14:57:50.348,-28.15,-8.91,-44.63,-0.47
14:57:50.354,-28.15,-8.91,-44.63,-0.47
14:57:50.467,-28.15,-8.91,-44.63,-0.47
14:57:50.475,-28.15,-8.91,-44.63,-0.47
14:57:50.578,-15.57,-7.52,-47.98,-0.47
14:57:50.586,-15.57,-7.52,-47.98,-0.48
14:57:50.693,-15.57,-7.52,-47.98,-0.48
14:57:50.699,-15.57,-7.52,-47.98,-0.48
14:57:50.807,-15.57,-7.52,-47.98,-0.48
14:57:50.816,-15.57,-7.52,-47.98,-0.48
14:57:50.923,-15.57,-7.52,-47.98,-0.48
14:57:50.932,-15.57,-7.52,-47.98,-0.48
14:57:51.052,-15.57,-7.52,-47.98,-0.48
14:57:51.060,-15.57,-7.52,-47.98,-0.48
14:57:51.158,-15.57,-7.52,-47.98,-0.48
14:57:51.169,-15.57,-7.52,-47.98,-0.48
14:57:51.271,-2.04,-2.2,-58.06,-0.48
14:57:51.281,-2.04,-2.2,-58.06,-0.51
14:57:51.385,-2.04,-2.2,-58.06,-0.51
14:57:51.395,-2.04,-2.2,-58.06,-0.51
14:57:51.505,-2.04,-2.2,-58.06,-0.51
14:57:51.514,-2.04,-2.2,-58.06,-0.51
14:57:51.624,-2.04,-2.2,-58.06,-0.51
14:57:51.633,-2.04,-2.2,-58.06,-0.51
14:57:51.712,-2.04,-2.2,-58.06,-0.51
14:57:51.746,-2.04,-2.2,-58.06,-0.51
14:57:51.826,-9.14,0.71,-63.34,-0.51
14:57:51.829,-9.14,0.71,-63.34,-0.51
14:57:51.941,-9.14,0.71,-63.34,-0.51
14:57:51.944,-9.14,0.71,-63.34,-0.51
14:57:52.056,-9.14,0.71,-63.34,-0.51
14:57:52.058,-9.14,0.71,-63.34,-0.51
14:57:52.170,-9.14,0.71,-63.34,-0.51
14:57:52.173,-9.14,0.71,-63.34,-0.51
14:57:52.285,-9.14,0.71,-63.34,-0.51
14:57:52.288,-9.14,0.71,-63.34,-0.51
14:57:52.400,-9.14,0.71,-63.34,-0.51
14:57:52.403,-9.14,0.71,-63.34,-0.51
14:57:52.514,-9.14,0.71,-63.34,-0.51
14:57:52.517,-9.14,0.71,-63.34,-0.51
14:57:52.629,-46.73,-1.76,-52.25,-0.51
14:57:52.632,-46.73,-1.76,-52.25,-0.48
14:57:52.744,-46.73,-1.76,-52.25,-0.48
14:57:52.746,-46.73,-1.76,-52.25,-0.48
14:57:52.858,-46.73,-1.76,-52.25,-0.48
14:57:52.861,-46.73,-1.76,-52.25,-0.48
14:57:52.973,-46.73,-1.76,-52.25,-0.48
14:57:52.976,-46.73,-1.76,-52.25,-0.48
14:57:53.088,-46.73,-1.76,-52.25,-0.48
14:57:53.091,-46.73,-1.76,-52.25,-0.48
14:57:53.202,-46.73,-1.76,-52.25,-0.48
14:57:53.205,-46.73,-1.76,-52.25,-0.48
14:57:53.317,-46.73,-1.76,-52.25,-0.48
14:57:53.320,-46.73,-1.76,-52.25,-0.48
14:57:53.432,-47.14,-7.0,-47.71,-0.48
14:57:53.434,-47.14,-7.0,-47.71,-0.46
14:57:53.546,-47.14,-7.0,-47.71,-0.46
14:57:53.549,-47.14,-7.0,-47.71,-0.46
14:57:53.661,-47.14,-7.0,-47.71,-0.46
14:57:53.690,-47.14,-7.0,-47.71,-0.46
14:57:53.803,-47.14,-7.0,-47.71,-0.46
14:57:53.814,-47.14,-7.0,-47.71,-0.46
14:57:53.890,-47.14,-7.0,-47.71,-0.46
14:57:53.893,-47.14,-7.0,-47.71,-0.46
14:57:54.005,-11.3,-7.09,-56.29,-0.46
14:57:54.008,-11.3,-7.09,-56.29,-0.44
14:57:54.120,-7.65,-6.81,-57.76,-0.44
14:57:54.122,-7.65,-6.81,-57.76,-0.43
14:57:54.235,-7.65,-6.81,-57.76,-0.43
14:57:54.238,-7.65,-6.81,-57.76,-0.43
14:57:54.350,-5.35,-6.63,-59.6,-0.43
14:57:54.353,-5.35,-6.63,-59.6,-0.43
14:57:54.464,-5.35,-6.63,-59.6,-0.43
14:57:54.467,-5.35,-6.63,-59.6,-0.43
14:57:54.579,-5.35,-6.63,-59.6,-0.43
14:57:54.582,-5.35,-6.63,-59.6,-0.43
14:57:54.693,-5.35,-6.63,-59.6,-0.43
14:57:54.696,-5.35,-6.63,-59.6,-0.43
14:57:54.808,-5.35,-6.63,-59.6,-0.43
14:57:54.811,-5.35,-6.63,-59.6,-0.43
14:57:54.923,-5.35,-6.63,-59.6,-0.43
14:57:54.925,-5.35,-6.63,-59.6,-0.43
14:57:55.037,-5.35,-6.63,-59.6,-0.43
14:57:55.040,-5.35,-6.63,-59.6,-0.43
14:57:55.152,-5.35,-6.63,-59.6,-0.43
14:57:55.155,-5.35,-6.63,-59.6,-0.43
14:57:55.267,-5.35,-6.63,-59.6,-0.43
14:57:55.270,-5.35,-6.63,-59.6,-0.43
14:57:55.381,-5.35,-6.63,-59.6,-0.43
14:57:55.384,-5.35,-6.63,-59.6,-0.43
14:57:55.496,-5.35,-6.63,-59.6,-0.43
14:57:55.499,-5.35,-6.63,-59.6,-0.43
14:57:55.611,-5.35,-6.63,-59.6,-0.43
14:57:55.614,-5.35,-6.63,-59.6,-0.43
14:57:55.726,-5.35,-6.63,-59.6,-0.43
14:57:55.728,-5.35,-6.63,-59.6,-0.43
14:57:55.840,-5.35,-6.63,-59.6,-0.43
14:57:55.843,-5.35,-6.63,-59.6,-0.43
14:57:55.955,-5.35,-6.63,-59.6,-0.43
14:57:55.958,-5.35,-6.63,-59.6,-0.43
14:57:56.070,-5.35,-6.63,-59.6,-0.43
14:57:56.073,-5.35,-6.63,-59.6,-0.43
14:57:56.184,-5.35,-6.63,-59.6,-0.43
14:57:56.187,-5.35,-6.63,-59.6,-0.43
14:57:56.299,-5.35,-6.63,-59.6,-0.43
14:57:56.301,-5.35,-6.63,-59.6,-0.43
14:57:56.414,-5.35,-6.63,-59.6,-0.43
14:57:56.417,-5.35,-6.63,-59.6,-0.43
14:57:56.528,-5.35,-6.63,-59.6,-0.43
14:57:56.531,-5.35,-6.63,-59.6,-0.43
14:57:56.643,114.77,-8.66,163.95,-0.43
14:57:56.646,114.77,-8.66,163.95,-0.37
14:57:56.758,114.77,-8.66,163.95,-0.37
14:57:56.761,114.77,-8.66,163.95,-0.37
14:57:56.872,112.05,-9.6,165.78,-0.37
14:57:56.875,112.05,-9.6,165.78,-0.38
14:57:56.987,112.05,-9.6,165.78,-0.38
14:57:56.990,112.05,-9.6,165.78,-0.38
14:57:57.104,112.05,-9.6,165.78,-0.38
14:57:57.109,112.05,-9.6,165.78,-0.38
14:57:57.220,112.05,-9.6,165.78,-0.38
14:57:57.223,112.05,-9.6,165.78,-0.38
14:57:57.333,70.96,-11.11,213.0,-0.38
14:57:57.337,70.96,-11.11,213.0,-0.37
14:57:57.447,54.88,-10.55,229.87,-0.37
14:57:57.451,54.88,-10.55,229.87,-0.37
14:57:57.564,38.82,-10.32,245.72,-0.37
14:57:57.568,38.82,-10.32,245.72,-0.37
14:57:57.689,38.82,-10.32,245.72,-0.37
14:57:57.697,38.82,-10.32,245.72,-0.37
14:57:57.793,38.82,-10.32,245.72,-0.37
14:57:57.797,38.82,-10.32,245.72,-0.37
14:57:57.906,38.82,-10.32,245.72,-0.37
14:57:57.909,38.82,-10.32,245.72,-0.37
14:57:58.023,3.95,-1.76,283.24,-0.37
14:57:58.029,3.95,-1.76,283.24,-0.38
14:57:58.140,3.95,-1.76,283.24,-0.38
14:57:58.149,3.95,-1.76,283.24,-0.38
14:57:58.262,3.95,-1.76,283.24,-0.38
14:57:58.270,3.95,-1.76,283.24,-0.38
14:57:58.373,3.95,-1.76,283.24,-0.38
14:57:58.380,3.95,-1.76,283.24,-0.38
14:57:58.492,3.95,-1.76,283.24,-0.38
14:57:58.500,3.95,-1.76,283.24,-0.38
14:57:58.606,3.95,-1.76,283.24,-0.38
14:57:58.615,3.95,-1.76,283.24,-0.38
14:57:58.722,3.95,-1.76,283.24,-0.38
14:57:58.731,3.95,-1.76,283.24,-0.38
14:57:58.823,-5.17,4.24,-66.31,-0.38
14:57:58.848,-5.17,4.24,-66.31,-0.39
14:57:58.954,-5.17,4.24,-66.31,-0.39
14:57:58.963,-5.17,4.24,-66.31,-0.39
14:57:59.054,-4.87,4.32,-66.62,-0.39
14:57:59.081,-4.87,4.32,-66.62,-0.39
14:57:59.172,-4.18,3.4,-67.73,-0.39
14:57:59.178,-4.18,3.4,-67.73,-0.39
14:57:59.285,-4.18,3.4,-67.73,-0.39
14:57:59.309,-4.18,3.4,-67.73,-0.39
14:57:59.402,-0.67,0.8,-72.26,-0.39
14:57:59.424,-0.67,0.8,-72.26,-0.39
14:57:59.515,-0.67,0.8,-72.26,-0.39
14:57:59.520,-0.67,0.8,-72.26,-0.39
14:57:59.631,-0.67,0.8,-72.26,-0.39
14:57:59.639,-0.67,0.8,-72.26,-0.39
14:57:59.751,-0.67,0.8,-72.26,-0.39
14:57:59.760,-0.67,0.8,-72.26,-0.39
14:57:59.873,-0.67,0.8,-72.26,-0.39
14:57:59.883,-0.67,0.8,-72.26,-0.39
14:57:59.986,29.09,-10.89,253.97,-0.39
14:57:59.996,29.09,-10.89,253.97,-0.38
14:58:00.101,29.09,-10.89,253.97,-0.38
14:58:00.111,29.09,-10.89,253.97,-0.38
14:58:00.214,29.09,-10.89,253.97,-0.38
14:58:00.222,29.09,-10.89,253.97,-0.38
14:58:00.324,29.09,-10.89,253.97,-0.38
14:58:00.333,29.09,-10.89,253.97,-0.38
14:58:00.437,84.17,-12.02,195.27,-0.38
14:58:00.444,84.17,-12.02,195.27,-0.36
14:58:00.554,93.11,-10.41,185.35,-0.36
14:58:00.562,93.11,-10.41,185.35,-0.36
14:58:00.665,93.11,-10.41,185.35,-0.36
14:58:00.673,93.11,-10.41,185.35,-0.36
14:58:00.782,93.11,-10.41,185.35,-0.36
14:58:00.791,93.11,-10.41,185.35,-0.36
14:58:00.905,93.11,-10.41,185.35,-0.36
14:58:00.913,93.11,-10.41,185.35,-0.36
14:58:01.016,101.19,-8.47,173.73,-0.36
14:58:01.025,101.19,-8.47,173.73,-0.34
14:58:01.137,101.19,-8.47,173.73,-0.34
14:58:01.145,101.19,-8.47,173.73,-0.34
14:58:01.260,99.63,-9.78,174.56,-0.34
14:58:01.268,99.63,-9.78,174.56,-0.33
14:58:01.345,99.63,-9.78,174.56,-0.33
14:58:01.380,99.63,-9.78,174.56,-0.33
14:58:01.488,93.49,-10.93,180.12,-0.33
14:58:01.498,93.49,-10.93,180.12,-0.33
14:58:01.602,93.49,-10.93,180.12,-0.33
14:58:01.612,93.49,-10.93,180.12,-0.33
14:58:01.716,86.18,-11.54,186.66,-0.33
14:58:01.727,86.18,-11.54,186.66,-0.32
14:58:01.829,86.18,-11.54,186.66,-0.32
14:58:01.838,86.18,-11.54,186.66,-0.32
14:58:01.942,86.18,-11.54,186.66,-0.32
14:58:01.951,86.18,-11.54,186.66,-0.32
14:58:02.060,86.18,-11.54,186.66,-0.32
14:58:02.070,86.18,-11.54,186.66,-0.32
14:58:02.148,45.65,-11.0,229.8,-0.32
14:58:02.181,45.65,-11.0,229.8,-0.31
14:58:02.295,45.65,-11.0,229.8,-0.31
14:58:02.303,45.65,-11.0,229.8,-0.31
14:58:02.377,45.65,-11.0,229.8,-0.31
14:58:02.410,45.65,-11.0,229.8,-0.31
14:58:02.492,45.65,-11.0,229.8,-0.31
14:58:02.495,45.65,-11.0,229.8,-0.31
14:58:02.607,2.41,-0.09,275.34,-0.31
14:58:02.609,2.41,-0.09,275.34,-0.3
14:58:02.721,-2.55,2.37,281.44,-0.3
14:58:02.724,-2.55,2.37,281.44,-0.3
14:58:02.836,-2.55,2.37,281.44,-0.3
14:58:02.839,-2.55,2.37,281.44,-0.3
14:58:02.951,-2.55,2.37,281.44,-0.3
14:58:02.954,-2.55,2.37,281.44,-0.3
14:58:03.065,-2.55,2.37,281.44,-0.3
14:58:03.068,-2.55,2.37,281.44,-0.3
14:58:03.180,-2.55,2.37,281.44,-0.3
14:58:03.183,-2.55,2.37,281.44,-0.3
14:58:03.295,-2.55,2.37,281.44,-0.3
14:58:03.297,-2.55,2.37,281.44,-0.3
14:58:03.409,-2.55,2.37,281.44,-0.3
14:58:03.412,-2.55,2.37,281.44,-0.3
14:58:03.524,-2.82,8.52,284.18,-0.3
14:58:03.527,-2.82,8.52,284.18,-0.29
14:58:03.639,-2.82,8.52,284.18,-0.29
14:58:03.641,-2.82,8.52,284.18,-0.29
14:58:03.754,-2.82,8.52,284.18,-0.29
14:58:03.757,-2.82,8.52,284.18,-0.29
14:58:03.868,-2.82,8.52,284.18,-0.29
14:58:03.871,-2.82,8.52,284.18,-0.29
14:58:03.983,-7.06,17.39,-73.39,-0.29
14:58:03.986,-7.06,17.39,-73.39,-0.28
14:58:04.098,-7.06,17.39,-73.39,-0.28
14:58:04.100,-7.06,17.39,-73.39,-0.28
14:58:04.213,-7.8,24.38,-71.53,-0.28
14:58:04.215,-7.8,24.38,-71.53,-0.27
14:58:04.327,-7.8,24.38,-71.53,-0.27
14:58:04.330,-7.8,24.38,-71.53,-0.27
14:58:04.442,-7.8,24.38,-71.53,-0.27
14:58:04.444,-7.8,24.38,-71.53,-0.27
14:58:04.556,-7.8,24.38,-71.53,-0.27
14:58:04.559,-7.8,24.38,-71.53,-0.27
14:58:04.671,-8.35,27.61,-68.0,-0.27
14:58:04.674,-8.35,27.61,-68.0,-0.26
14:58:04.786,-8.35,27.61,-68.0,-0.26
14:58:04.789,-8.35,27.61,-68.0,-0.26
14:58:04.901,-8.35,27.61,-68.0,-0.26
14:58:04.904,-8.35,27.61,-68.0,-0.26
14:58:05.015,-8.35,27.61,-68.0,-0.26
14:58:05.018,-8.35,27.61,-68.0,-0.26
14:58:05.130,-8.35,27.61,-68.0,-0.26
14:58:05.133,-8.35,27.61,-68.0,-0.26
14:58:05.248,-8.35,27.61,-68.0,-0.26
14:58:05.252,-8.35,27.61,-68.0,-0.26
14:58:05.359,-8.35,27.61,-68.0,-0.26
14:58:05.362,-8.35,27.61,-68.0,-0.26
14:58:05.474,-8.35,27.61,-68.0,-0.26
14:58:05.477,-8.35,27.61,-68.0,-0.26
14:58:05.589,-8.35,27.61,-68.0,-0.26
14:58:05.591,-8.35,27.61,-68.0,-0.26
14:58:05.703,-8.35,27.61,-68.0,-0.26
14:58:05.706,-8.35,27.61,-68.0,-0.26
14:58:05.818,-8.35,27.61,-68.0,-0.26
14:58:05.822,-8.35,27.61,-68.0,-0.26
14:58:05.933,-8.35,27.61,-68.0,-0.26
14:58:05.935,-8.35,27.61,-68.0,-0.26
14:58:06.047,-8.35,27.61,-68.0,-0.26
14:58:06.050,-8.35,27.61,-68.0,-0.26
14:58:06.162,-8.35,27.61,-68.0,-0.26
14:58:06.165,-8.35,27.61,-68.0,-0.26
14:58:06.278,-8.35,27.61,-68.0,-0.26
14:58:06.282,-8.35,27.61,-68.0,-0.26
14:58:06.392,-8.35,27.61,-68.0,-0.26
14:58:06.395,-8.35,27.61,-68.0,-0.26
14:58:06.510,-8.35,27.61,-68.0,-0.26
14:58:06.514,-8.35,27.61,-68.0,-0.26
14:58:06.626,-8.35,27.61,-68.0,-0.26
14:58:06.635,-8.35,27.61,-68.0,-0.26
14:58:06.741,-8.35,27.61,-68.0,-0.26
14:58:06.749,-8.35,27.61,-68.0,-0.26
14:58:06.855,-8.35,27.61,-68.0,-0.26
14:58:06.863,-8.35,27.61,-68.0,-0.26
14:58:06.974,-8.35,27.61,-68.0,-0.26
14:58:06.981,-8.35,27.61,-68.0,-0.26
14:58:07.087,-8.35,27.61,-68.0,-0.26
14:58:07.096,-8.35,27.61,-68.0,-0.26
14:58:07.210,-8.35,27.61,-68.0,-0.26
14:58:07.219,-8.35,27.61,-68.0,-0.26
14:58:07.316,-8.35,27.61,-68.0,-0.26
14:58:07.327,-8.35,27.61,-68.0,-0.26
14:58:07.439,-8.35,27.61,-68.0,-0.26
14:58:07.447,-8.35,27.61,-68.0,-0.26
14:58:07.539,-8.35,27.61,-68.0,-0.26
14:58:07.563,-8.35,27.61,-68.0,-0.26
14:58:07.668,44.55,-9.87,238.98,-0.26
14:58:07.677,44.55,-9.87,238.98,-0.23
14:58:07.769,57.83,-11.01,225.1,-0.23
14:58:07.780,57.83,-11.01,225.1,-0.23
14:58:07.885,68.3,-11.93,213.01,-0.23
14:58:07.903,68.3,-11.93,213.01,-0.23
14:58:08.002,74.47,-12.56,204.41,-0.23
14:58:08.025,74.47,-12.56,204.41,-0.22
14:58:08.114,74.13,-12.87,202.41,-0.22
14:58:08.120,74.13,-12.87,202.41,-0.22
14:58:08.232,74.13,-12.87,202.41,-0.22
14:58:08.239,74.13,-12.87,202.41,-0.22
14:58:08.350,74.13,-12.87,202.41,-0.22
14:58:08.357,74.13,-12.87,202.41,-0.22
14:58:08.464,74.13,-12.87,202.41,-0.22
14:58:08.472,74.13,-12.87,202.41,-0.22
14:58:08.578,74.13,-12.87,202.41,-0.22
14:58:08.586,74.13,-12.87,202.41,-0.22
14:58:08.689,74.13,-12.87,202.41,-0.22
14:58:08.700,74.13,-12.87,202.41,-0.22
14:58:08.808,74.13,-12.87,202.41,-0.22
14:58:08.816,74.13,-12.87,202.41,-0.22
14:58:08.918,74.13,-12.87,202.41,-0.22
14:58:08.926,74.13,-12.87,202.41,-0.22
14:58:09.034,74.13,-12.87,202.41,-0.22
14:58:09.046,74.13,-12.87,202.41,-0.22
14:58:09.150,29.62,-11.85,241.96,-0.22
14:58:09.159,29.62,-11.85,241.96,-0.19
14:58:09.268,29.62,-11.85,241.96,-0.19
14:58:09.278,29.62,-11.85,241.96,-0.19
14:58:09.389,29.62,-11.85,241.96,-0.19
14:58:09.399,29.62,-11.85,241.96,-0.19
14:58:09.499,3.55,-4.28,268.98,-0.19
14:58:09.508,3.55,-4.28,268.98,-0.19
14:58:09.620,1.09,0.73,272.13,-0.19
14:58:09.629,1.09,0.73,272.13,-0.19
14:58:09.744,1.09,0.73,272.13,-0.19
14:58:09.754,1.09,0.73,272.13,-0.19
14:58:09.855,-1.4,8.81,275.8,-0.19
14:58:09.868,-1.4,8.81,275.8,-0.19
14:58:09.968,-1.4,8.81,275.8,-0.19
14:58:09.981,-1.4,8.81,275.8,-0.19
14:58:10.082,-2.95,13.13,276.03,-0.19
14:58:10.092,-2.95,13.13,276.03,-0.19
14:58:10.196,-2.95,13.13,276.03,-0.19
14:58:10.207,-2.95,13.13,276.03,-0.19
14:58:10.313,-3.36,15.06,275.27,-0.19
14:58:10.323,-3.36,15.06,275.27,-0.19
14:58:10.429,-3.36,15.06,275.27,-0.19
