Time,Roll_X(deg),Pitch_Y(deg),Yaw_Z(deg),Altitude(m)
15:00:31.265,-0.02,0.08,-7.73,-0.07
15:00:31.273,-0.02,0.08,-7.73,-0.07
15:00:31.382,-0.02,0.08,-7.73,-0.07
15:00:31.390,-0.02,0.08,-7.73,-0.07
15:00:31.496,-0.26,-0.01,-8.23,-0.07
15:00:31.505,-0.26,-0.01,-8.23,-0.06
15:00:31.609,-0.26,-0.01,-8.23,-0.06
15:00:31.618,-0.26,-0.01,-8.23,-0.06
15:00:31.729,0.0,0.05,-8.82,-0.06
15:00:31.739,0.0,0.05,-8.82,-0.06
15:00:31.847,0.0,0.05,-8.82,-0.06
15:00:31.858,0.0,0.05,-8.82,-0.06
15:00:31.956,0.03,0.11,-9.22,-0.06
15:00:31.965,0.03,0.11,-9.22,-0.05
15:00:32.079,0.18,0.06,-9.53,-0.05
15:00:32.086,0.18,0.06,-9.53,-0.05
15:00:32.194,0.08,0.07,-9.62,-0.05
15:00:32.207,0.08,0.07,-9.62,-0.05
15:00:32.307,0.08,0.07,-9.62,-0.05
15:00:32.316,0.08,0.07,-9.62,-0.05
15:00:32.409,0.08,0.07,-9.62,-0.05
15:00:32.434,0.08,0.07,-9.62,-0.05
15:00:32.523,0.08,0.07,-9.62,-0.05
15:00:32.548,0.08,0.07,-9.62,-0.05
15:00:32.640,0.08,0.07,-9.62,-0.05
15:00:32.664,0.08,0.07,-9.62,-0.05
15:00:32.767,0.08,0.07,-9.62,-0.05
15:00:32.778,0.08,0.07,-9.62,-0.05
15:00:32.883,0.08,0.07,-9.62,-0.05
15:00:32.892,0.08,0.07,-9.62,-0.05
15:00:32.998,0.08,0.07,-9.62,-0.05
15:00:33.009,0.08,0.07,-9.62,-0.05
15:00:33.100,0.08,0.07,-9.62,-0.05
15:00:33.126,0.08,0.07,-9.62,-0.05
15:00:33.210,0.08,0.07,-9.62,-0.05
15:00:33.233,0.08,0.07,-9.62,-0.05
15:00:33.342,0.08,0.07,-9.62,-0.05
15:00:33.351,0.08,0.07,-9.62,-0.05
15:00:33.454,0.08,0.07,-9.62,-0.05
15:00:33.462,0.08,0.07,-9.62,-0.05
15:00:33.555,0.08,0.07,-9.62,-0.05
15:00:33.578,0.08,0.07,-9.62,-0.05
15:00:33.672,0.08,0.07,-9.62,-0.05
15:00:33.677,0.08,0.07,-9.62,-0.05
15:00:33.784,0.08,0.07,-9.62,-0.05
15:00:33.811,0.08,0.07,-9.62,-0.05
15:00:33.904,0.08,0.07,-9.62,-0.05
15:00:33.910,0.08,0.07,-9.62,-0.05
15:00:34.020,0.08,0.07,-9.62,-0.05
15:00:34.045,0.08,0.07,-9.62,-0.05
15:00:34.128,0.08,0.07,-9.62,-0.05
15:00:34.141,0.08,0.07,-9.62,-0.05
15:00:34.250,0.08,0.07,-9.62,-0.05
15:00:34.276,0.08,0.07,-9.62,-0.05
15:00:34.363,0.08,0.07,-9.62,-0.05
15:00:34.389,0.08,0.07,-9.62,-0.05
15:00:34.485,0.08,0.07,-9.62,-0.05
15:00:34.491,0.08,0.07,-9.62,-0.05
15:00:34.597,0.08,0.07,-9.62,-0.05
15:00:34.604,0.08,0.07,-9.62,-0.05
15:00:34.717,0.08,0.07,-9.62,-0.05
15:00:34.725,0.08,0.07,-9.62,-0.05
15:00:34.831,0.08,0.07,-9.62,-0.05
15:00:34.836,0.08,0.07,-9.62,-0.05
15:00:34.943,0.08,0.07,-9.62,-0.05
15:00:34.966,0.08,0.07,-9.62,-0.05
15:00:35.060,0.08,0.07,-9.62,-0.05
15:00:35.066,0.08,0.07,-9.62,-0.05
15:00:35.177,0.08,0.07,-9.62,-0.05
15:00:35.184,0.08,0.07,-9.62,-0.05
15:00:35.292,0.08,0.07,-9.62,-0.05
15:00:35.303,0.08,0.07,-9.62,-0.05
15:00:35.409,0.08,0.07,-9.62,-0.05
15:00:35.418,0.08,0.07,-9.62,-0.05
15:00:35.532,0.08,0.07,-9.62,-0.05
15:00:35.541,0.08,0.07,-9.62,-0.05
15:00:35.616,0.08,0.07,-9.62,-0.05
15:00:35.652,0.08,0.07,-9.62,-0.05
15:00:35.755,0.08,0.07,-9.62,-0.05
15:00:35.765,0.08,0.07,-9.62,-0.05
15:00:35.845,0.08,0.07,-9.62,-0.05
15:00:35.879,0.08,0.07,-9.62,-0.05
15:00:35.960,0.08,0.07,-9.62,-0.05
15:00:35.995,0.08,0.07,-9.62,-0.05
15:00:36.106,0.08,0.07,-9.62,-0.05
15:00:36.129,0.08,0.07,-9.62,-0.05
15:00:36.215,0.08,0.07,-9.62,-0.05
15:00:36.224,0.08,0.07,-9.62,-0.05
15:00:36.326,0.22,0.04,-16.02,-0.05
15:00:36.334,0.22,0.04,-16.02,0.06
15:00:36.441,0.02,0.11,-16.02,0.06
15:00:36.453,0.02,0.11,-16.02,0.06
15:00:36.560,0.02,0.11,-16.02,0.06
15:00:36.569,0.02,0.11,-16.02,0.06
15:00:36.672,0.02,0.11,-16.02,0.06
15:00:36.685,0.02,0.11,-16.02,0.06
15:00:36.793,0.02,0.11,-16.02,0.06
15:00:36.808,0.02,0.11,-16.02,0.06
15:00:36.906,0.02,0.11,-16.02,0.06
15:00:36.918,0.02,0.11,-16.02,0.06
15:00:36.992,0.06,0.08,-16.95,0.06
15:00:36.995,0.06,0.08,-16.95,0.06
15:00:37.107,0.06,0.08,-16.95,0.06
15:00:37.110,0.06,0.08,-16.95,0.06
15:00:37.221,0.06,0.08,-16.95,0.06
15:00:37.224,0.06,0.08,-16.95,0.06
15:00:37.336,0.06,0.08,-16.95,0.06
15:00:37.339,0.06,0.08,-16.95,0.06
15:00:37.450,0.06,0.08,-16.95,0.06
15:00:37.453,0.06,0.08,-16.95,0.06
15:00:37.565,0.06,0.08,-16.95,0.06
15:00:37.568,0.06,0.08,-16.95,0.06
15:00:37.680,0.06,0.08,-16.95,0.06
15:00:37.682,0.06,0.08,-16.95,0.06
15:00:37.795,0.13,0.05,-18.28,0.06
15:00:37.797,0.13,0.05,-18.28,0.05
15:00:37.909,0.13,0.05,-18.28,0.05
15:00:37.912,0.13,0.05,-18.28,0.05
15:00:38.024,0.1,0.09,-18.61,0.05
15:00:38.026,0.1,0.09,-18.61,0.05
15:00:38.139,0.1,0.09,-18.61,0.05
15:00:38.142,0.1,0.09,-18.61,0.05
15:00:38.253,0.1,0.09,-18.61,0.05
15:00:38.256,0.1,0.09,-18.61,0.05
15:00:38.368,-0.02,0.08,-19.04,0.05
15:00:38.371,-0.02,0.08,-19.04,0.05
15:00:38.483,-0.02,0.08,-19.04,0.05
15:00:38.485,-0.02,0.08,-19.04,0.05
15:00:38.597,-0.02,0.08,-19.04,0.05
15:00:38.600,-0.02,0.08,-19.04,0.05
15:00:38.712,-0.02,0.08,-19.04,0.05
15:00:38.714,-0.02,0.08,-19.04,0.05
15:00:38.827,0.13,0.08,-19.9,0.05
15:00:38.829,0.13,0.08,-19.9,0.05
15:00:38.943,0.13,0.08,-19.9,0.05
15:00:38.947,0.13,0.08,-19.9,0.05
15:00:39.063,0.01,0.1,-20.14,0.05
15:00:39.073,0.01,0.1,-20.14,0.05
15:00:39.178,0.01,0.1,-20.14,0.05
15:00:39.186,0.01,0.1,-20.14,0.05
15:00:39.299,0.12,0.03,-20.6,0.05
15:00:39.307,0.12,0.03,-20.6,0.05
15:00:39.407,0.12,0.03,-20.6,0.05
15:00:39.416,0.12,0.03,-20.6,0.05
15:00:39.520,0.12,0.03,-20.6,0.05
15:00:39.527,0.12,0.03,-20.6,0.05
15:00:39.639,0.12,0.03,-20.6,0.05
15:00:39.647,0.12,0.03,-20.6,0.05
15:00:39.760,0.12,0.03,-20.6,0.05
15:00:39.767,0.12,0.03,-20.6,0.05
15:00:39.876,0.0,0.1,-21.4,0.05
15:00:39.884,0.0,0.1,-21.4,0.05
15:00:39.993,0.0,0.1,-21.4,0.05
15:00:40.001,0.0,0.1,-21.4,0.05
15:00:40.111,0.22,0.03,-21.96,0.05
15:00:40.120,0.22,0.03,-21.96,0.05
15:00:40.219,0.22,0.03,-21.96,0.05
15:00:40.227,0.22,0.03,-21.96,0.05
15:00:40.318,0.22,0.03,-21.96,0.05
15:00:40.340,0.22,0.03,-21.96,0.05
15:00:40.451,0.22,0.03,-21.96,0.05
15:00:40.458,0.22,0.03,-21.96,0.05
15:00:40.563,0.25,-0.09,-22.72,0.05
15:00:40.572,0.25,-0.09,-22.72,0.06
15:00:40.678,0.25,-0.09,-22.72,0.06
15:00:40.686,0.25,-0.09,-22.72,0.06
15:00:40.794,0.25,-0.09,-22.72,0.06
15:00:40.802,0.25,-0.09,-22.72,0.06
15:00:40.900,0.5,0.12,-23.49,0.06
15:00:40.908,0.5,0.12,-23.49,0.06
15:00:41.024,0.5,0.12,-23.49,0.06
15:00:41.032,0.5,0.12,-23.49,0.06
15:00:41.135,-1.76,0.44,-21.41,0.06
15:00:41.142,-1.76,0.44,-21.41,0.06
15:00:41.252,-5.05,1.19,-19.32,0.06
15:00:41.261,-5.05,1.19,-19.32,0.06
15:00:41.367,-5.05,1.19,-19.32,0.06
15:00:41.375,-5.05,1.19,-19.32,0.06
15:00:41.479,-11.43,-2.98,-15.8,0.06
15:00:41.488,-11.43,-2.98,-15.8,0.06
15:00:41.591,-11.43,-2.98,-15.8,0.06
15:00:41.601,-11.43,-2.98,-15.8,0.06
15:00:41.704,-11.43,-2.98,-15.8,0.06
15:00:41.715,-11.43,-2.98,-15.8,0.06
15:00:41.825,-11.43,-2.98,-15.8,0.06
15:00:41.833,-11.43,-2.98,-15.8,0.06
15:00:41.925,-11.43,-2.98,-15.8,0.06
15:00:41.963,-11.43,-2.98,-15.8,0.06
15:00:42.054,18.05,1.97,-25.59,0.06
15:00:42.062,18.05,1.97,-25.59,0.07
15:00:42.161,18.05,1.97,-25.59,0.07
15:00:42.177,18.05,1.97,-25.59,0.07
15:00:42.270,18.05,1.97,-25.59,0.07
15:00:42.294,18.05,1.97,-25.59,0.07
15:00:42.385,18.05,1.97,-25.59,0.07
15:00:42.409,18.05,1.97,-25.59,0.07
15:00:42.497,18.05,1.97,-25.59,0.07
15:00:42.521,18.05,1.97,-25.59,0.07
15:00:42.616,18.05,1.97,-25.59,0.07
15:00:42.641,18.05,1.97,-25.59,0.07
15:00:42.727,18.05,1.97,-25.59,0.07
15:00:42.749,18.05,1.97,-25.59,0.07
15:00:42.848,18.05,1.97,-25.59,0.07
15:00:42.873,18.05,1.97,-25.59,0.07
15:00:42.959,18.05,1.97,-25.59,0.07
15:00:42.980,18.05,1.97,-25.59,0.07
15:00:43.074,18.05,1.97,-25.59,0.07
15:00:43.103,18.05,1.97,-25.59,0.07
15:00:43.187,18.05,1.97,-25.59,0.07
15:00:43.214,18.05,1.97,-25.59,0.07
15:00:43.300,42.09,7.53,-26.92,0.07
15:00:43.331,42.09,7.53,-26.92,0.11
15:00:43.420,42.09,7.53,-26.92,0.11
15:00:43.426,42.09,7.53,-26.92,0.11
15:00:43.532,42.09,7.53,-26.92,0.11
15:00:43.556,42.09,7.53,-26.92,0.11
15:00:43.651,42.09,7.53,-26.92,0.11
15:00:43.660,42.09,7.53,-26.92,0.11
15:00:43.770,42.09,7.53,-26.92,0.11
15:00:43.779,42.09,7.53,-26.92,0.11
15:00:43.893,42.9,7.25,-27.53,0.11
15:00:43.899,42.9,7.25,-27.53,0.13
15:00:43.999,42.9,7.25,-27.53,0.13
15:00:44.009,42.9,7.25,-27.53,0.13
15:00:44.121,42.9,7.25,-27.53,0.13
15:00:44.146,42.9,7.25,-27.53,0.13
15:00:44.234,42.9,7.25,-27.53,0.13
15:00:44.244,42.9,7.25,-27.53,0.13
15:00:44.348,42.04,7.48,-27.94,0.13
15:00:44.374,42.04,7.48,-27.94,0.14
15:00:44.465,42.04,7.48,-27.94,0.14
15:00:44.474,42.04,7.48,-27.94,0.14
15:00:44.577,42.04,7.48,-27.94,0.14
15:00:44.585,42.04,7.48,-27.94,0.14
15:00:44.690,42.04,7.48,-27.94,0.14
15:00:44.700,42.04,7.48,-27.94,0.14
15:00:44.802,42.04,7.48,-27.94,0.14
15:00:44.811,42.04,7.48,-27.94,0.14
15:00:44.913,42.04,7.48,-27.94,0.14
15:00:44.920,42.04,7.48,-27.94,0.14
15:00:45.033,42.04,7.48,-27.94,0.14
15:00:45.042,42.04,7.48,-27.94,0.14
15:00:45.160,42.04,7.48,-27.94,0.14
15:00:45.168,42.04,7.48,-27.94,0.14
15:00:45.275,42.04,7.48,-27.94,0.14
15:00:45.286,42.04,7.48,-27.94,0.14
15:00:45.388,42.04,7.48,-27.94,0.14
15:00:45.399,42.04,7.48,-27.94,0.14
15:00:45.497,42.04,7.48,-27.94,0.14
15:00:45.509,42.04,7.48,-27.94,0.14
15:00:45.616,42.04,7.48,-27.94,0.14
15:00:45.626,42.04,7.48,-27.94,0.14
15:00:45.731,42.04,7.48,-27.94,0.14
15:00:45.742,42.04,7.48,-27.94,0.14
15:00:45.849,42.04,7.48,-27.94,0.14
15:00:45.859,42.04,7.48,-27.94,0.14
15:00:45.959,42.04,7.48,-27.94,0.14
15:00:45.970,42.04,7.48,-27.94,0.14
15:00:46.076,42.04,7.48,-27.94,0.14
15:00:46.089,42.04,7.48,-27.94,0.14
15:00:46.166,42.04,7.48,-27.94,0.14
15:00:46.208,42.04,7.48,-27.94,0.14
15:00:46.314,42.04,7.48,-27.94,0.14
15:00:46.324,42.04,7.48,-27.94,0.14
15:00:46.395,42.04,7.48,-27.94,0.14
15:00:46.398,42.04,7.48,-27.94,0.14
15:00:46.510,42.04,7.48,-27.94,0.14
15:00:46.513,42.04,7.48,-27.94,0.14
15:00:46.625,42.04,7.48,-27.94,0.14
15:00:46.627,42.04,7.48,-27.94,0.14
15:00:46.739,42.04,7.48,-27.94,0.14
15:00:46.742,42.04,7.48,-27.94,0.14
15:00:46.854,42.04,7.48,-27.94,0.14
15:00:46.857,42.04,7.48,-27.94,0.14
15:00:46.969,42.04,7.48,-27.94,0.14
15:00:46.972,42.04,7.48,-27.94,0.14
15:00:47.083,42.04,7.48,-27.94,0.14
15:00:47.086,42.04,7.48,-27.94,0.14
15:00:47.198,42.04,7.48,-27.94,0.14
15:00:47.201,42.04,7.48,-27.94,0.14
15:00:47.313,0.62,4.14,-26.68,0.14
15:00:47.315,0.62,4.14,-26.68,0.17
15:00:47.427,0.62,4.14,-26.68,0.17
15:00:47.430,0.62,4.14,-26.68,0.17
15:00:47.542,0.62,4.14,-26.68,0.17
15:00:47.545,0.62,4.14,-26.68,0.17
15:00:47.657,0.62,4.14,-26.68,0.17
15:00:47.660,0.62,4.14,-26.68,0.17
15:00:47.772,0.62,4.14,-26.68,0.17
15:00:47.774,0.62,4.14,-26.68,0.17
15:00:47.886,16.86,-8.64,-50.98,0.17
15:00:47.889,16.86,-8.64,-50.98,0.16
15:00:48.001,16.86,-8.64,-50.98,0.16
15:00:48.004,16.86,-8.64,-50.98,0.16
15:00:48.116,16.86,-8.64,-50.98,0.16
15:00:48.118,16.86,-8.64,-50.98,0.16
15:00:48.230,16.86,-8.64,-50.98,0.16
15:00:48.233,16.86,-8.64,-50.98,0.16
15:00:48.345,97.83,-10.99,-140.19,0.16
15:00:48.348,97.83,-10.99,-140.19,0.16
15:00:48.460,98.05,-12.23,-140.11,0.16
15:00:48.463,98.05,-12.23,-140.11,0.16
15:00:48.574,98.05,-12.23,-140.11,0.16
15:00:48.577,98.05,-12.23,-140.11,0.16
15:00:48.689,98.05,-12.23,-140.11,0.16
15:00:48.692,98.05,-12.23,-140.11,0.16
15:00:48.804,107.17,-9.19,-149.63,0.16
15:00:48.807,107.17,-9.19,-149.63,0.15
15:00:48.918,107.17,-9.19,-149.63,0.15
15:00:48.921,107.17,-9.19,-149.63,0.15
15:00:49.033,107.4,-9.31,-150.85,0.15
15:00:49.036,107.4,-9.31,-150.85,0.15
15:00:49.148,108.2,-9.7,-152.1,0.15
15:00:49.151,108.2,-9.7,-152.1,0.15
15:00:49.263,106.65,-10.53,-150.63,0.15
15:00:49.265,106.65,-10.53,-150.63,0.16
15:00:49.377,106.65,-10.53,-150.63,0.16
15:00:49.380,106.65,-10.53,-150.63,0.16
15:00:49.492,104.36,-11.98,-149.01,0.16
15:00:49.495,104.36,-11.98,-149.01,0.16
15:00:49.610,104.36,-11.98,-149.01,0.16
15:00:49.617,104.36,-11.98,-149.01,0.16
15:00:49.721,104.36,-11.98,-149.01,0.16
15:00:49.724,104.36,-11.98,-149.01,0.16
15:00:49.836,99.07,-13.33,-144.31,0.16
15:00:49.839,99.07,-13.33,-144.31,0.17
15:00:49.951,99.07,-13.33,-144.31,0.17
15:00:49.953,99.07,-13.33,-144.31,0.17
15:00:50.067,99.07,-13.33,-144.31,0.17
15:00:50.070,99.07,-13.33,-144.31,0.17
15:00:50.184,99.07,-13.33,-144.31,0.17
15:00:50.190,99.07,-13.33,-144.31,0.17
15:00:50.297,84.23,-15.2,-131.22,0.17
15:00:50.306,84.23,-15.2,-131.22,0.19
15:00:50.415,79.71,-15.45,-127.03,0.19
15:00:50.419,79.71,-15.45,-127.03,0.19
15:00:50.530,79.71,-15.45,-127.03,0.19
15:00:50.537,79.71,-15.45,-127.03,0.19
15:00:50.641,79.71,-15.45,-127.03,0.19
15:00:50.648,79.71,-15.45,-127.03,0.19
15:00:50.759,79.71,-15.45,-127.03,0.19
15:00:50.764,79.71,-15.45,-127.03,0.19
15:00:50.872,79.71,-15.45,-127.03,0.19
15:00:50.881,79.71,-15.45,-127.03,0.19
15:00:50.987,79.71,-15.45,-127.03,0.19
15:00:50.997,79.71,-15.45,-127.03,0.19
15:00:51.106,79.71,-15.45,-127.03,0.19
15:00:51.114,79.71,-15.45,-127.03,0.19
15:00:51.219,79.71,-15.45,-127.03,0.19
15:00:51.236,79.71,-15.45,-127.03,0.19
15:00:51.341,79.71,-15.45,-127.03,0.19
15:00:51.349,79.71,-15.45,-127.03,0.19
15:00:51.458,79.71,-15.45,-127.03,0.19
15:00:51.466,79.71,-15.45,-127.03,0.19
15:00:51.567,79.71,-15.45,-127.03,0.19
15:00:51.574,79.71,-15.45,-127.03,0.19
15:00:51.685,79.71,-15.45,-127.03,0.19
15:00:51.693,79.71,-15.45,-127.03,0.19
15:00:51.805,79.71,-15.45,-127.03,0.19
15:00:51.813,79.71,-15.45,-127.03,0.19
15:00:51.901,79.71,-15.45,-127.03,0.19
15:00:51.913,79.71,-15.45,-127.03,0.19
15:00:52.020,79.71,-15.45,-127.03,0.19
15:00:52.037,79.71,-15.45,-127.03,0.19
15:00:52.135,19.75,-13.21,-70.55,0.19
15:00:52.160,19.75,-13.21,-70.55,0.25
15:00:52.251,19.75,-13.21,-70.55,0.25
15:00:52.261,19.75,-13.21,-70.55,0.25
15:00:52.363,19.75,-13.21,-70.55,0.25
15:00:52.380,19.75,-13.21,-70.55,0.25
15:00:52.479,19.75,-13.21,-70.55,0.25
15:00:52.487,19.75,-13.21,-70.55,0.25
15:00:52.595,19.75,-13.21,-70.55,0.25
15:00:52.600,19.75,-13.21,-70.55,0.25
15:00:52.708,19.75,-13.21,-70.55,0.25
15:00:52.713,19.75,-13.21,-70.55,0.25
15:00:52.822,16.74,-11.29,-68.36,0.25
15:00:52.844,16.74,-11.29,-68.36,0.26
15:00:52.935,16.74,-11.29,-68.36,0.26
15:00:52.940,16.74,-11.29,-68.36,0.26
15:00:53.054,16.74,-11.29,-68.36,0.26
15:00:53.076,16.74,-11.29,-68.36,0.26
15:00:53.173,16.74,-11.29,-68.36,0.26
15:00:53.182,16.74,-11.29,-68.36,0.26
15:00:53.282,16.74,-11.29,-68.36,0.26
15:00:53.288,16.74,-11.29,-68.36,0.26
15:00:53.397,15.99,-11.31,-69.18,0.26
15:00:53.404,15.99,-11.31,-69.18,0.27
15:00:53.515,15.99,-11.31,-69.18,0.27
15:00:53.523,15.99,-11.31,-69.18,0.27
15:00:53.627,15.99,-11.31,-69.18,0.27
15:00:53.635,15.99,-11.31,-69.18,0.27
15:00:53.743,17.36,-11.88,-70.99,0.27
15:00:53.749,17.36,-11.88,-70.99,0.27
15:00:53.858,17.36,-11.88,-70.99,0.27
15:00:53.864,17.36,-11.88,-70.99,0.27
15:00:53.966,17.36,-11.88,-70.99,0.27
15:00:53.991,17.36,-11.88,-70.99,0.27
15:00:54.084,17.36,-11.88,-70.99,0.27
15:00:54.107,17.36,-11.88,-70.99,0.27
15:00:54.212,17.22,-11.66,-71.53,0.27
15:00:54.217,17.22,-11.66,-71.53,0.27
15:00:54.318,17.22,-11.66,-71.53,0.27
15:00:54.327,17.22,-11.66,-71.53,0.27
15:00:54.429,17.22,-11.66,-71.53,0.27
15:00:54.434,17.22,-11.66,-71.53,0.27
15:00:54.546,17.22,-11.66,-71.53,0.27
15:00:54.569,17.22,-11.66,-71.53,0.27
15:00:54.659,17.22,-11.66,-71.53,0.27
15:00:54.686,17.22,-11.66,-71.53,0.27
15:00:54.774,17.22,-11.66,-71.53,0.27
15:00:54.797,17.22,-11.66,-71.53,0.27
15:00:54.892,9.26,-1.13,-56.21,0.27
15:00:54.919,9.26,-1.13,-56.21,0.28
15:00:55.003,8.42,3.44,-53.39,0.28
15:00:55.026,8.42,3.44,-53.39,0.28
15:00:55.113,8.42,3.44,-53.39,0.28
15:00:55.136,8.42,3.44,-53.39,0.28
15:00:55.228,2.11,13.68,-44.78,0.28
15:00:55.254,2.11,13.68,-44.78,0.28
15:00:55.359,2.11,13.68,-44.78,0.28
15:00:55.366,2.11,13.68,-44.78,0.28
15:00:55.456,2.11,13.68,-44.78,0.28
15:00:55.478,2.11,13.68,-44.78,0.28
15:00:55.587,2.11,13.68,-44.78,0.28
15:00:55.595,2.11,13.68,-44.78,0.28
15:00:55.686,2.11,13.68,-44.78,0.28
15:00:55.711,2.11,13.68,-44.78,0.28
15:00:55.802,2.11,13.68,-44.78,0.28
15:00:55.807,2.11,13.68,-44.78,0.28
15:00:55.932,2.11,13.68,-44.78,0.28
15:00:55.943,2.11,13.68,-44.78,0.28
15:00:56.047,2.11,13.68,-44.78,0.28
15:00:56.054,2.11,13.68,-44.78,0.28
